Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price
616,2023/08/28,9423,Aditya Verma,West,Mumbai,Home,Kitchenware,Kitchenware - Model 349,1,18763,28,COD,111,14738.26
617,2023/06/17,4675,Sneha Gupta,East,Kolkata,Clothing,Jacket,Jacket - Model 211,1,3532,25,COD,466,2386.42
618,2022/07/24,1415,Neha Kapoor,North,Lucknow,Home,Decor,Decor - Model 983,2,9197,10,COD,462,6481.56
619,2023/08/08,4934,Priya Singh,West,Surat,Electronics,Headphones,Headphones - Model 660,3,31039,20,Credit Card,73,21721.68
620,2023/12/01,5617,Rohan Verma,West,Jaipur,Electronics,Headphones,Headphones - Model 709,3,33279,23,Debit Card,383,28812.15
621,2022/12/20,6465,Sneha Sharma,East,Bhubaneswar,Home,Decor,Decor - Model 835,3,3255,1,UPI,56,1704.04
622,2022/07/23,3391,Aarav Mehta,South,Chennai,Electronics,Mobile,Mobile - Model 528,2,51578,25,UPI,193,28098.92
623,2023/01/09,5174,Sneha Verma,South,Bangalore,Sports,Cycling,Cycling - Model 592,1,10142,0,UPI,368,5301.76
624,2022/02/17,4028,Priya Sharma,North,Amritsar,Home,Kitchenware,Kitchenware - Model 957,3,3034,12,Credit Card,313,2515.58
625,2022/09/17,9112,Vivaan Iyer,South,Kochi,Electronics,Headphones,Headphones - Model 323,1,74448,12,Debit Card,215,54086.39
626,2023/04/17,2261,Neha Iyer,East,Patna,Clothing,Jacket,Jacket - Model 949,2,3503,8,UPI,269,2558.73
627,2023/12/05,8537,Neha Singh,West,Jaipur,Home,Decor,Decor - Model 321,1,19740,24,COD,372,13791.98
628,2022/09/21,6933,Neha Reddy,North,Chandigarh,Beauty,Fragrance,Fragrance - Model 752,3,1656,3,COD,247,916.2
629,2023/04/03,1908,Ananya Gupta,North,Jaipur,Home,Kitchenware,Kitchenware - Model 780,1,2331,3,UPI,489,1548.21
630,2023/06/26,6956,Karan Iyer,East,Patna,Sports,Cricket Gear,Cricket Gear - Model 671,1,22877,4,UPI,218,15957.07
631,2022/07/25,9138,Vivaan Mehta,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 813,2,11166,26,Credit Card,342,9516.16
632,2022/02/21,8349,Priya Reddy,South,Bangalore,Beauty,Makeup,Makeup - Model 985,1,3690,24,COD,99,2743.02
633,2022/11/16,6239,Aditya Reddy,West,Mumbai,Electronics,Laptop,Laptop - Model 992,4,61816,25,UPI,52,34263.02
634,2023/09/16,3295,Aditya Sharma,North,Chandigarh,Electronics,Headphones,Headphones - Model 176,5,58414,8,COD,360,48080.11
635,2022/10/30,1336,Neha Iyer,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 430,2,75718,2,Debit Card,251,60590.05
636,2023/03/25,6169,Ananya Kapoor,West,Ahmedabad,Clothing,Shirt,Shirt - Model 531,4,4623,4,Debit Card,241,2975.41
637,2023/04/06,7895,Vivaan Iyer,West,Mumbai,Home,Kitchenware,Kitchenware - Model 928,2,11252,23,COD,330,6847.33
638,2022/06/13,2494,Ishita Nair,East,Bhubaneswar,Sports,Cricket Gear,Cricket Gear - Model 622,5,7493,13,Debit Card,63,5904.92
639,2023/12/14,9722,Sneha Kapoor,West,Mumbai,Clothing,Kurti,Kurti - Model 106,4,2533,5,Credit Card,260,1625.03
640,2023/05/19,8940,Neha Gupta,West,Surat,Electronics,Laptop,Laptop - Model 655,2,11466,24,Credit Card,85,6332.44
641,2022/06/19,3083,Priya Patel,North,Delhi,Sports,Cycling,Cycling - Model 919,3,5910,0,Credit Card,472,3021.4
642,2022/02/12,1996,Aditya Nair,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 570,3,14349,8,UPI,352,8250.33
643,2023/06/21,8366,Aditya Kapoor,East,Bhubaneswar,Sports,Cricket Gear,Cricket Gear - Model 237,5,3135,27,Debit Card,352,2333.96
644,2022/11/25,9717,Vivaan Kapoor,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 256,4,1834,26,Credit Card,270,1230.33
645,2022/02/10,3626,Karan Nair,South,Bangalore,Home,Bedding,Bedding - Model 590,2,9352,0,COD,380,7884.33
646,2023/06/03,1008,Rohan Singh,South,Hyderabad,Home,Kitchenware,Kitchenware - Model 129,2,4567,19,UPI,236,4061.07
647,2022/10/14,5354,Aarav Kapoor,West,Ahmedabad,Home,Bedding,Bedding - Model 595,5,14718,3,Credit Card,263,8626.22
648,2022/06/14,7859,Priya Verma,East,Ranchi,Home,Kitchenware,Kitchenware - Model 193,5,17197,28,COD,63,15311.78
649,2023/06/19,7330,Vivaan Sharma,East,Bhubaneswar,Home,Furniture,Furniture - Model 176,3,12927,6,Credit Card,422,10959.03
650,2023/03/07,6903,Sneha Iyer,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 167,1,2836,7,Credit Card,234,1777.27
651,2022/01/16,4194,Vivaan Patel,East,Kolkata,Beauty,Haircare,Haircare - Model 512,1,1016,23,UPI,64,696.47
652,2023/03/25,6310,Rohan Mehta,West,Pune,Beauty,Skincare,Skincare - Model 265,1,1661,12,UPI,471,1111.24
653,2022/06/27,6444,Vivaan Mehta,South,Coimbatore,Clothing,Shirt,Shirt - Model 290,3,1874,12,COD,106,1493.57
654,2022/08/24,7697,Aditya Nair,West,Ahmedabad,Beauty,Makeup,Makeup - Model 739,2,4639,4,Credit Card,253,3364.3
655,2023/07/11,6075,Karan Verma,South,Coimbatore,Beauty,Haircare,Haircare - Model 912,2,4890,2,Credit Card,62,4277.61
656,2023/08/17,9893,Ishita Verma,North,Jaipur,Electronics,Mobile,Mobile - Model 743,1,22553,28,UPI,333,11929.88
657,2023/04/08,3514,Neha Singh,West,Pune,Clothing,Jeans,Jeans - Model 828,4,4848,16,Credit Card,298,3808.11
658,2022/08/08,4264,Sneha Nair,West,Ahmedabad,Beauty,Fragrance,Fragrance - Model 313,5,668,7,UPI,187,574.52
659,2022/08/23,4981,Aarav Kapoor,West,Ahmedabad,Clothing,Jacket,Jacket - Model 383,3,4659,25,Debit Card,71,3333.98
660,2022/06/05,8356,Ananya Mehta,West,Ahmedabad,Clothing,Jacket,Jacket - Model 786,4,3444,3,COD,449,2814.11
661,2023/01/03,9888,Rohan Mehta,North,Lucknow,Beauty,Makeup,Makeup - Model 158,3,4346,9,COD,470,3067.09
662,2022/08/01,8344,Aditya Reddy,South,Hyderabad,Home,Kitchenware,Kitchenware - Model 263,1,12282,22,Debit Card,246,6354.23
663,2022/01/04,9195,Vivaan Gupta,East,Ranchi,Electronics,Smartwatch,Smartwatch - Model 888,5,76797,24,COD,354,40859.18
664,2023/01/10,9622,Aarav Verma,East,Bhubaneswar,Sports,Fitness Equipment,Fitness Equipment - Model 853,4,4239,7,UPI,192,3681.09
665,2023/11/01,9638,Sneha Sharma,East,Patna,Home,Bedding,Bedding - Model 687,1,11588,8,COD,80,6626.15
666,2022/05/30,7151,Sneha Patel,South,Kochi,Home,Furniture,Furniture - Model 407,5,19682,10,Credit Card,106,12396.4
667,2022/07/30,2509,Aarav Nair,North,Jaipur,Clothing,Jeans,Jeans - Model 203,5,4453,0,UPI,274,2646.73
668,2022/04/23,7096,Karan Reddy,North,Chandigarh,Electronics,Smartwatch,Smartwatch - Model 651,5,39103,1,Debit Card,72,25343.47
669,2023/10/24,5829,Neha Reddy,South,Coimbatore,Home,Decor,Decor - Model 180,3,6428,28,UPI,159,3934.84
670,2023/05/21,6575,Vivaan Patel,North,Chandigarh,Beauty,Haircare,Haircare - Model 926,3,1997,10,UPI,273,1326.62
671,2022/12/06,8418,Vivaan Gupta,West,Pune,Home,Furniture,Furniture - Model 423,4,9935,7,COD,459,8779.82
672,2023/03/27,9503,Sneha Kapoor,South,Coimbatore,Beauty,Makeup,Makeup - Model 670,3,3487,18,UPI,417,1935.79
673,2023/10/10,1635,Ishita Iyer,North,Lucknow,Home,Furniture,Furniture - Model 515,2,6776,5,UPI,272,5757.69
674,2023/08/05,7726,Rohan Iyer,South,Kochi,Clothing,Jeans,Jeans - Model 224,5,1635,23,UPI,494,1419.48
675,2022/08/21,4398,Ananya Nair,East,Ranchi,Clothing,Shirt,Shirt - Model 234,3,2150,4,Debit Card,426,1350.64
676,2023/09/19,4092,Vivaan Mehta,South,Coimbatore,Sports,Cricket Gear,Cricket Gear - Model 137,5,2394,19,COD,467,1374.77
677,2023/12/12,4454,Vivaan Sharma,West,Pune,Electronics,Mobile,Mobile - Model 656,5,44070,25,COD,382,23316.12
678,2022/10/23,8812,Karan Gupta,North,Amritsar,Sports,Cricket Gear,Cricket Gear - Model 774,2,9633,27,Debit Card,202,6622.49
679,2023/11/07,6113,Ananya Nair,South,Chennai,Sports,Cycling,Cycling - Model 764,2,868,21,Debit Card,183,750.91
680,2022/07/27,3107,Priya Patel,North,Delhi,Home,Kitchenware,Kitchenware - Model 145,2,16409,17,COD,256,13367.6
681,2022/12/26,9198,Sneha Verma,West,Pune,Clothing,Jeans,Jeans - Model 874,1,2191,19,UPI,333,1884.18
682,2023/08/30,4277,Aditya Patel,South,Coimbatore,Clothing,Shirt,Shirt - Model 668,5,2387,28,Debit Card,279,1634.73
683,2022/02/06,9691,Neha Verma,South,Hyderabad,Sports,Cycling,Cycling - Model 704,4,11904,8,UPI,53,10546.48
684,2023/05/14,1281,Rohan Iyer,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 738,2,4509,24,COD,181,3659.59
685,2022/01/18,1497,Ishita Verma,North,Jaipur,Home,Bedding,Bedding - Model 316,2,6706,23,COD,298,4866.37
686,2022/03/20,3581,Ananya Verma,South,Chennai,Clothing,Shirt,Shirt - Model 440,2,2294,2,Credit Card,355,1379.58
687,2022/09/07,1355,Ishita Patel,West,Ahmedabad,Home,Bedding,Bedding - Model 624,5,16099,14,UPI,327,13072.58
688,2022/03/02,9571,Ishita Gupta,East,Ranchi,Beauty,Makeup,Makeup - Model 321,2,4437,20,Debit Card,248,3400.21
689,2022/09/21,7970,Sneha Sharma,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 586,3,2712,19,Credit Card,82,1661.13
690,2023/01/11,8489,Sneha Iyer,South,Bangalore,Beauty,Fragrance,Fragrance - Model 643,5,4455,11,Debit Card,430,2294.75
691,2022/10/14,7036,Karan Gupta,North,Jaipur,Clothing,Shirt,Shirt - Model 407,4,1752,30,UPI,395,923.5
692,2023/08/19,9586,Karan Singh,East,Bhubaneswar,Clothing,Shirt,Shirt - Model 744,5,4286,23,COD,264,3047.77
693,2022/12/24,3481,Vivaan Nair,West,Mumbai,Clothing,Kurti,Kurti - Model 383,4,3468,6,Credit Card,469,2377.15
694,2023/08/11,9423,Aarav Reddy,North,Jaipur,Beauty,Fragrance,Fragrance - Model 528,1,1414,21,COD,54,1101.19
695,2022/11/13,5415,Karan Singh,West,Mumbai,Home,Decor,Decor - Model 382,5,7013,12,Debit Card,431,3547.13
696,2022/10/18,6984,Priya Patel,East,Patna,Home,Bedding,Bedding - Model 849,2,12461,23,UPI,365,9244.79
697,2023/11/03,5254,Priya Singh,East,Kolkata,Electronics,Headphones,Headphones - Model 165,2,21386,23,UPI,78,12219.15
698,2023/12/19,2019,Neha Nair,North,Delhi,Electronics,Laptop,Laptop - Model 587,5,37471,28,COD,418,21150.5
699,2023/04/05,8930,Neha Sharma,East,Ranchi,Clothing,Kurti,Kurti - Model 994,3,3537,9,Debit Card,99,2120.09
700,2022/10/13,1124,Ananya Sharma,East,Guwahati,Beauty,Skincare,Skincare - Model 772,4,3037,20,Debit Card,331,2202.44
701,2022/10/30,1308,Aarav Reddy,South,Kochi,Home,Furniture,Furniture - Model 788,1,10064,10,COD,420,8533.44
702,2023/05/11,3867,Priya Verma,East,Ranchi,Electronics,Headphones,Headphones - Model 369,3,32961,20,Credit Card,400,28069.85
703,2022/03/11,4943,Ishita Kapoor,South,Hyderabad,Home,Decor,Decor - Model 110,5,1033,1,Debit Card,199,770.02
704,2023/10/30,6813,Rohan Kapoor,South,Chennai,Clothing,Jeans,Jeans - Model 840,2,4372,3,Credit Card,147,3173.27
705,2022/10/10,9211,Vivaan Sharma,South,Coimbatore,Beauty,Skincare,Skincare - Model 253,5,4070,21,Debit Card,89,2040.02
706,2022/03/03,5028,Sneha Singh,North,Chandigarh,Beauty,Makeup,Makeup - Model 329,1,2068,2,Credit Card,487,1747.56
707,2023/02/09,1790,Rohan Reddy,West,Pune,Clothing,Kurti,Kurti - Model 927,3,2840,30,COD,210,1702.79
708,2023/03/07,7216,Neha Singh,East,Patna,Sports,Shoes,Shoes - Model 521,3,13336,25,COD,197,8193.25
709,2022/10/21,8899,Vivaan Kapoor,West,Jaipur,Electronics,Smartwatch,Smartwatch - Model 168,5,78681,3,Debit Card,193,62810.54
710,2022/01/14,6896,Sneha Mehta,East,Bhubaneswar,Clothing,Jeans,Jeans - Model 512,2,3713,11,Credit Card,356,3121.11
711,2022/12/18,4335,Aditya Singh,West,Jaipur,Clothing,Jeans,Jeans - Model 782,3,2164,3,Debit Card,272,1745.52
712,2023/11/24,8160,Vivaan Gupta,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 411,5,23936,28,COD,276,12591.59
713,2022/11/20,9812,Neha Gupta,West,Mumbai,Sports,Fitness Equipment,Fitness Equipment - Model 697,5,11890,14,UPI,380,7048.19
714,2022/08/14,9621,Priya Patel,South,Kochi,Beauty,Skincare,Skincare - Model 915,2,2822,24,Credit Card,159,2215.41
715,2022/11/03,2086,Rohan Verma,North,Jaipur,Electronics,Mobile,Mobile - Model 323,5,39433,30,COD,334,22561.04
716,2022/07/12,8094,Rohan Verma,West,Ahmedabad,Sports,Cricket Gear,Cricket Gear - Model 628,5,23222,12,Debit Card,464,13624.82
717,2022/03/13,1010,Ishita Gupta,West,Pune,Sports,Shoes,Shoes - Model 349,4,4185,6,UPI,235,2587.11
718,2023/05/21,9169,Ananya Iyer,West,Mumbai,Sports,Shoes,Shoes - Model 604,1,21445,8,Credit Card,99,18336.78
719,2022/12/12,9663,Sneha Patel,West,Surat,Clothing,Kurti,Kurti - Model 847,4,3295,9,Credit Card,64,1977.45
720,2022/09/27,3508,Vivaan Kapoor,West,Jaipur,Beauty,Haircare,Haircare - Model 468,3,2386,23,Debit Card,474,1623.6
721,2022/08/11,2558,Ananya Nair,West,Jaipur,Electronics,Headphones,Headphones - Model 681,4,61519,20,Debit Card,342,49885.58
722,2023/09/15,4951,Aarav Iyer,West,Surat,Clothing,Kurti,Kurti - Model 348,2,1844,2,Credit Card,444,1510.21
723,2022/10/11,4988,Rohan Reddy,South,Hyderabad,Sports,Cricket Gear,Cricket Gear - Model 613,1,23890,10,UPI,329,15544.17
724,2022/12/22,8268,Rohan Iyer,East,Kolkata,Clothing,Jeans,Jeans - Model 472,2,2914,1,Credit Card,423,1901.28
725,2023/04/03,7345,Vivaan Singh,North,Delhi,Electronics,Mobile,Mobile - Model 257,4,51570,20,Debit Card,304,39200.96
726,2022/02/07,1329,Vivaan Reddy,West,Pune,Sports,Shoes,Shoes - Model 803,5,24607,4,UPI,201,16223.52
727,2022/06/10,4866,Karan Kapoor,East,Ranchi,Beauty,Makeup,Makeup - Model 910,1,3747,3,Credit Card,360,2711.16
728,2022/06/30,9350,Vivaan Singh,South,Coimbatore,Home,Furniture,Furniture - Model 524,4,8562,0,UPI,334,5429.1
729,2023/05/07,1501,Ananya Verma,West,Mumbai,Home,Furniture,Furniture - Model 862,5,19285,23,UPI,268,17053.51
730,2023/05/27,2105,Priya Sharma,South,Coimbatore,Electronics,Headphones,Headphones - Model 594,4,47779,4,COD,446,32684.11
731,2023/06/23,5965,Karan Verma,West,Pune,Home,Decor,Decor - Model 822,2,2574,9,COD,268,1393
732,2022/08/23,6098,Vivaan Gupta,East,Patna,Beauty,Skincare,Skincare - Model 133,3,3088,1,UPI,366,2078.26
733,2022/06/30,2841,Karan Iyer,West,Pune,Sports,Fitness Equipment,Fitness Equipment - Model 728,3,5361,18,COD,498,4164.82
734,2022/06/06,2111,Rohan Gupta,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 374,3,4082,24,Credit Card,282,2633.29
735,2022/05/15,4331,Sneha Mehta,East,Kolkata,Electronics,Headphones,Headphones - Model 560,2,57603,4,Credit Card,283,47543.13
736,2023/03/09,3902,Aditya Mehta,South,Bangalore,Clothing,Shirt,Shirt - Model 240,4,2079,4,UPI,214,1586.14
737,2022/09/08,4622,Neha Reddy,West,Jaipur,Electronics,Mobile,Mobile - Model 513,2,26779,24,COD,411,17987.38
738,2023/04/02,2271,Aarav Gupta,West,Mumbai,Beauty,Fragrance,Fragrance - Model 103,4,3087,19,Credit Card,85,2462.09
739,2022/07/30,2303,Ishita Gupta,West,Jaipur,Electronics,Mobile,Mobile - Model 425,3,40278,22,COD,276,34342.06
740,2023/04/12,2018,Karan Iyer,North,Amritsar,Beauty,Fragrance,Fragrance - Model 502,5,2658,1,Debit Card,58,1382.79
741,2023/10/11,3916,Karan Kapoor,North,Lucknow,Home,Furniture,Furniture - Model 578,3,1424,22,Credit Card,129,816.83
742,2022/05/20,3884,Rohan Iyer,West,Ahmedabad,Beauty,Makeup,Makeup - Model 150,3,3020,13,UPI,436,1539.24
743,2023/11/22,6275,Neha Nair,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 504,1,16301,12,UPI,53,13438.69
744,2023/12/18,4150,Ishita Mehta,South,Bangalore,Clothing,Jacket,Jacket - Model 807,1,3442,24,UPI,370,2529.8
745,2023/12/06,9395,Ishita Iyer,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 692,1,3159,5,Debit Card,328,2522.38
746,2022/03/13,7553,Vivaan Gupta,West,Ahmedabad,Home,Furniture,Furniture - Model 121,2,17458,23,Credit Card,498,12349.41
747,2023/05/21,5544,Rohan Nair,East,Ranchi,Clothing,Jacket,Jacket - Model 423,5,1443,11,Debit Card,457,832.09
748,2023/09/29,9248,Aarav Reddy,East,Patna,Electronics,Headphones,Headphones - Model 704,3,59286,19,UPI,422,52137.73
749,2022/02/20,3701,Neha Iyer,North,Lucknow,Clothing,Kurti,Kurti - Model 298,4,3565,6,Debit Card,299,2749.34
750,2023/06/01,9400,Aarav Reddy,West,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 462,2,8964,25,UPI,245,6907.11
751,2022/01/30,9374,Rohan Sharma,West,Ahmedabad,Sports,Cycling,Cycling - Model 205,4,13363,5,UPI,105,9822.02
752,2022/09/06,2807,Rohan Verma,South,Hyderabad,Sports,Cycling,Cycling - Model 777,4,6416,17,COD,147,3664.94
753,2022/04/30,3230,Aarav Verma,East,Ranchi,Home,Decor,Decor - Model 465,3,7655,9,Debit Card,279,5621.33
754,2023/12/13,5514,Karan Gupta,West,Pune,Sports,Cycling,Cycling - Model 676,4,6252,17,UPI,95,4746.85
755,2022/12/25,3068,Aditya Mehta,South,Chennai,Electronics,Smartwatch,Smartwatch - Model 597,2,60417,11,Debit Card,404,43444.12
756,2022/02/04,5169,Karan Reddy,North,Lucknow,Home,Decor,Decor - Model 942,4,14508,23,UPI,467,8807.1
757,2022/01/25,9759,Neha Sharma,South,Bangalore,Beauty,Fragrance,Fragrance - Model 710,1,385,12,Credit Card,154,328.31
758,2023/09/23,4742,Ishita Kapoor,North,Lucknow,Electronics,Mobile,Mobile - Model 938,4,6220,28,COD,206,3867.05
759,2022/05/10,1506,Aditya Verma,South,Hyderabad,Home,Decor,Decor - Model 281,3,14140,14,COD,374,11175.86
760,2023/01/11,9776,Sneha Iyer,South,Coimbatore,Home,Kitchenware,Kitchenware - Model 947,4,15987,16,COD,189,8453.27
761,2022/12/18,3795,Sneha Sharma,East,Guwahati,Sports,Fitness Equipment,Fitness Equipment - Model 539,5,944,28,Credit Card,321,784
762,2023/08/19,8482,Vivaan Kapoor,East,Ranchi,Clothing,Kurti,Kurti - Model 976,1,817,15,Debit Card,201,496.94
763,2022/07/04,9356,Aditya Patel,East,Bhubaneswar,Electronics,Laptop,Laptop - Model 376,4,61612,6,Debit Card,347,33657.46
764,2023/05/28,7730,Sneha Singh,West,Pune,Home,Furniture,Furniture - Model 447,1,4182,5,Debit Card,319,2811.93
765,2022/10/25,9671,Sneha Mehta,East,Ranchi,Home,Decor,Decor - Model 168,4,4653,2,Debit Card,367,3847.61
766,2023/12/28,2839,Priya Verma,West,Surat,Clothing,Shirt,Shirt - Model 789,5,2639,8,COD,321,2339.46
767,2022/11/03,7558,Rohan Singh,North,Delhi,Sports,Cycling,Cycling - Model 182,1,5893,23,Debit Card,54,5165.11
768,2022/11/25,6630,Ananya Patel,South,Chennai,Home,Decor,Decor - Model 986,2,16193,13,UPI,339,11322.05
769,2022/01/13,8930,Priya Sharma,North,Lucknow,Beauty,Haircare,Haircare - Model 114,4,4520,26,Credit Card,424,3207.11
770,2023/05/16,4227,Aarav Nair,West,Surat,Sports,Shoes,Shoes - Model 627,4,7841,2,COD,224,6815.68
771,2022/04/30,7986,Aarav Kapoor,West,Ahmedabad,Beauty,Haircare,Haircare - Model 975,5,463,25,Debit Card,237,315.35
772,2023/10/10,4312,Ananya Patel,South,Hyderabad,Home,Furniture,Furniture - Model 533,2,6654,23,UPI,154,4995.35
773,2023/04/25,5386,Ishita Nair,West,Jaipur,Electronics,Laptop,Laptop - Model 711,5,76569,29,COD,62,42639.62
774,2023/02/22,4769,Rohan Singh,North,Amritsar,Clothing,Jacket,Jacket - Model 867,1,700,21,UPI,200,358.61
775,2022/03/01,9370,Priya Iyer,North,Amritsar,Sports,Cycling,Cycling - Model 486,4,5302,16,UPI,100,4647.7
776,2023/01/02,4374,Sneha Singh,South,Kochi,Beauty,Haircare,Haircare - Model 471,2,4073,22,Credit Card,399,2364.85
777,2023/04/06,1189,Rohan Verma,East,Kolkata,Home,Bedding,Bedding - Model 841,4,19297,28,Debit Card,463,15821.17
778,2023/06/09,4594,Rohan Verma,West,Mumbai,Home,Kitchenware,Kitchenware - Model 893,2,17983,4,Debit Card,92,15262.64
779,2023/11/10,2520,Vivaan Iyer,North,Jaipur,Beauty,Fragrance,Fragrance - Model 988,1,2336,22,UPI,138,1489.32
780,2022/07/08,8902,Aditya Kapoor,North,Amritsar,Home,Bedding,Bedding - Model 248,5,7913,15,Debit Card,153,6835.89
781,2023/12/22,3199,Priya Singh,East,Patna,Clothing,Kurti,Kurti - Model 685,5,4140,26,Debit Card,282,2508.07
782,2022/09/20,6080,Karan Reddy,West,Jaipur,Clothing,Kurti,Kurti - Model 128,3,813,20,Credit Card,98,664.99
783,2023/07/26,6687,Priya Reddy,North,Chandigarh,Clothing,Shirt,Shirt - Model 952,5,2918,12,Credit Card,381,2320.59
784,2022/11/15,6624,Ishita Singh,West,Ahmedabad,Home,Bedding,Bedding - Model 732,1,3284,13,COD,71,2382.94
785,2022/09/21,1108,Priya Iyer,North,Amritsar,Sports,Cricket Gear,Cricket Gear - Model 872,2,19288,15,Credit Card,271,12328.53
786,2022/10/29,9458,Karan Kapoor,North,Jaipur,Home,Kitchenware,Kitchenware - Model 398,5,16460,28,COD,399,9896.87
787,2023/12/31,3441,Priya Reddy,North,Delhi,Beauty,Haircare,Haircare - Model 360,2,910,27,Debit Card,52,518.51
788,2023/02/24,6943,Priya Verma,East,Patna,Sports,Fitness Equipment,Fitness Equipment - Model 563,4,6462,6,UPI,120,3265.74
789,2022/03/19,5255,Karan Verma,South,Hyderabad,Sports,Cycling,Cycling - Model 719,4,7548,15,Credit Card,61,6066.83
790,2023/10/03,9293,Karan Mehta,North,Jaipur,Clothing,Shirt,Shirt - Model 256,4,1325,25,COD,370,745.24
791,2022/09/04,9744,Ananya Sharma,West,Pune,Beauty,Makeup,Makeup - Model 696,5,3287,3,UPI,352,2511.84
792,2022/06/06,2354,Aditya Verma,South,Bangalore,Electronics,Mobile,Mobile - Model 849,2,71715,12,Credit Card,294,58975.36
793,2023/04/22,2010,Ishita Kapoor,East,Ranchi,Beauty,Makeup,Makeup - Model 564,5,2240,9,COD,188,1316.89
794,2023/09/05,1688,Rohan Kapoor,South,Bangalore,Clothing,Shirt,Shirt - Model 786,4,3474,22,Credit Card,493,2562.73
795,2022/10/23,9530,Sneha Mehta,North,Lucknow,Beauty,Haircare,Haircare - Model 377,4,2659,19,UPI,58,2100.98
796,2022/01/24,7450,Rohan Patel,North,Lucknow,Electronics,Smartwatch,Smartwatch - Model 848,3,66808,10,Credit Card,155,53104.23
797,2023/01/13,3331,Ananya Mehta,West,Ahmedabad,Beauty,Makeup,Makeup - Model 221,1,2026,9,Debit Card,193,1814.42
798,2022/08/07,1598,Karan Patel,South,Bangalore,Beauty,Skincare,Skincare - Model 237,3,620,0,COD,375,546.32
799,2023/12/09,3316,Vivaan Iyer,North,Amritsar,Sports,Cricket Gear,Cricket Gear - Model 856,3,15038,30,COD,473,12060.02
800,2023/11/13,1928,Priya Gupta,North,Amritsar,Electronics,Laptop,Laptop - Model 708,1,10883,19,Credit Card,426,5475.97
801,2022/07/24,4923,Neha Iyer,South,Chennai,Clothing,Kurti,Kurti - Model 315,4,4155,20,COD,137,3641.97
802,2023/04/01,9904,Karan Sharma,South,Hyderabad,Clothing,Jacket,Jacket - Model 346,5,1421,15,UPI,94,798.29
803,2022/09/28,6446,Aarav Kapoor,North,Chandigarh,Clothing,Jacket,Jacket - Model 451,1,2133,8,Debit Card,444,1825.97
804,2022/07/09,4693,Rohan Verma,North,Lucknow,Home,Kitchenware,Kitchenware - Model 650,3,15604,20,UPI,153,10359.86
805,2022/10/09,8575,Vivaan Singh,East,Bhubaneswar,Sports,Cycling,Cycling - Model 296,2,11637,30,Debit Card,72,6414.82
806,2023/06/13,7175,Sneha Sharma,East,Patna,Electronics,Laptop,Laptop - Model 787,1,76933,6,Credit Card,348,38643
807,2022/04/09,4879,Sneha Mehta,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 271,1,6739,9,Debit Card,345,5556.07
808,2022/02/21,4105,Karan Verma,South,Chennai,Electronics,Headphones,Headphones - Model 491,1,6245,18,Credit Card,121,3672.12
809,2022/10/29,4239,Vivaan Singh,North,Lucknow,Sports,Cycling,Cycling - Model 791,2,17135,14,COD,98,14636.76
810,2022/04/26,3863,Priya Nair,South,Chennai,Sports,Cycling,Cycling - Model 830,2,13993,1,Credit Card,456,10755.98
811,2023/11/01,7392,Aarav Mehta,South,Chennai,Home,Bedding,Bedding - Model 662,1,14630,24,COD,119,12046.23
812,2023/06/25,1577,Ishita Iyer,North,Chandigarh,Home,Furniture,Furniture - Model 158,5,8980,28,UPI,209,6911.33
813,2022/07/20,5115,Aarav Kapoor,North,Chandigarh,Home,Decor,Decor - Model 828,2,9314,1,Debit Card,101,5873.63
814,2022/09/06,3649,Ananya Singh,North,Lucknow,Sports,Cycling,Cycling - Model 700,5,21064,29,Credit Card,177,10681.4
815,2022/05/31,5395,Neha Iyer,South,Bangalore,Clothing,Jeans,Jeans - Model 454,1,2305,29,UPI,214,1567.12
816,2022/08/14,8059,Vivaan Singh,North,Jaipur,Electronics,Laptop,Laptop - Model 727,4,34630,18,COD,293,27426.23
817,2022/08/27,9863,Neha Mehta,North,Amritsar,Electronics,Mobile,Mobile - Model 168,3,48696,29,UPI,497,36185.13
818,2022/07/27,2058,Neha Mehta,South,Chennai,Sports,Fitness Equipment,Fitness Equipment - Model 458,1,8294,15,Credit Card,394,4787.25
819,2022/01/16,8544,Ananya Sharma,West,Jaipur,Beauty,Haircare,Haircare - Model 822,5,4106,2,Debit Card,163,3543.57
820,2023/02/14,2521,Rohan Singh,East,Ranchi,Electronics,Smartwatch,Smartwatch - Model 225,4,51530,10,Credit Card,411,43823.88
821,2022/04/09,2093,Priya Iyer,West,Pune,Clothing,Jacket,Jacket - Model 134,1,3898,14,COD,112,3312.24
