Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price,Revenue,Profit
512,2022/11/12,7919,Priya Nair,West,Pune,Home,Kitchenware,Kitchenware - Model 909,2,8057,3,Credit Card,488,4060.23,15630.58,7022.12
513,2022/04/02,6774,Ananya Singh,West,Ahmedabad,Electronics,Smartwatch,Smartwatch - Model 623,4,5835,6,UPI,469,4217.97,21939.6,4598.7199999999975
514,2023/12/13,1081,Vivaan Nair,West,Pune,Sports,Fitness Equipment,Fitness Equipment - Model 182,4,17576,19,Credit Card,390,12420.72,56946.240000000005,6873.360000000008
515,2022/06/28,6375,Priya Kapoor,North,Chandigarh,Home,Kitchenware,Kitchenware - Model 844,5,8314,4,UPI,453,6967.5,39907.2,4616.699999999997
516,2023/12/23,1210,Sneha Patel,West,Surat,Electronics,Laptop,Laptop - Model 308,3,77085,14,Credit Card,55,48596.88,198879.3,53033.66
517,2022/03/26,2192,Neha Kapoor,South,Coimbatore,Sports,Fitness Equipment,Fitness Equipment - Model 901,2,19223,1,Credit Card,379,13573.49,38061.54,10535.560000000001
518,2023/11/12,2441,Rohan Mehta,West,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 853,5,2756,18,UPI,121,2275.17,11299.6,-197.25
519,2023/10/07,8885,Aditya Patel,North,Jaipur,Beauty,Skincare,Skincare - Model 368,2,1137,24,COD,358,646.03,1728.24,78.18000000000006
520,2022/09/26,7642,Neha Singh,East,Ranchi,Electronics,Laptop,Laptop - Model 604,1,28674,7,COD,447,15786.67,26666.82,10433.15
521,2023/12/10,2398,Karan Nair,South,Chennai,Clothing,Shirt,Shirt - Model 275,1,3418,19,Debit Card,418,2852.37,2768.5800000000004,-501.7899999999995
522,2023/05/10,9032,Neha Reddy,North,Amritsar,Sports,Fitness Equipment,Fitness Equipment - Model 196,3,10437,1,COD,230,8755.84,30997.89,4500.369999999999
523,2022/06/10,3196,Vivaan Gupta,West,Surat,Home,Decor,Decor - Model 635,1,9836,25,Debit Card,300,6036.84,7377.0,1040.1599999999999
524,2023/01/20,2021,Aarav Singh,South,Coimbatore,Beauty,Haircare,Haircare - Model 962,1,887,6,Debit Card,335,733.25,833.78,-234.47000000000003
525,2022/08/15,9919,Rohan Nair,North,Amritsar,Clothing,Shirt,Shirt - Model 702,4,4128,23,COD,181,2753.21,12714.24,1520.3999999999996
526,2023/09/29,4956,Rohan Sharma,West,Jaipur,Electronics,Smartwatch,Smartwatch - Model 328,3,13079,18,COD,284,10520.25,32174.340000000004,329.5900000000038
527,2023/10/27,5821,Priya Gupta,West,Ahmedabad,Electronics,Smartwatch,Smartwatch - Model 662,3,44159,14,COD,70,36047.82,113930.22,5716.760000000009
528,2022/11/12,2742,Neha Reddy,East,Guwahati,Home,Bedding,Bedding - Model 738,3,16957,24,Credit Card,393,14830.32,38661.96,-6222.0
529,2022/02/17,6871,Neha Sharma,North,Chandigarh,Beauty,Makeup,Makeup - Model 277,5,3062,10,UPI,347,1989.93,13779.0,3482.3500000000004
530,2023/06/28,5148,Ishita Reddy,South,Bangalore,Electronics,Laptop,Laptop - Model 372,5,26715,16,UPI,304,19138.39,112203.0,16207.050000000003
531,2022/06/14,6496,Vivaan Gupta,North,Amritsar,Electronics,Laptop,Laptop - Model 758,4,39398,3,COD,118,25585.47,152864.24,50404.359999999986
532,2023/03/07,6385,Rohan Verma,East,Ranchi,Home,Furniture,Furniture - Model 633,4,8430,4,Debit Card,357,6831.02,32371.199999999997,4690.119999999995
533,2023/12/23,9900,Karan Sharma,East,Ranchi,Electronics,Mobile,Mobile - Model 392,4,27988,1,COD,253,23706.21,110832.48,15754.64
534,2022/10/29,1056,Neha Gupta,South,Chennai,Beauty,Fragrance,Fragrance - Model 982,5,4463,21,Credit Card,68,3854.31,17628.850000000002,-1710.699999999997
535,2023/01/14,2102,Ishita Verma,East,Patna,Sports,Cycling,Cycling - Model 462,1,2132,7,Credit Card,445,1264.05,1982.7599999999998,273.7099999999998
536,2023/12/08,6851,Ananya Sharma,West,Surat,Beauty,Makeup,Makeup - Model 585,3,363,22,Credit Card,439,265.1,849.4200000000001,-384.88
537,2023/11/17,8273,Vivaan Nair,East,Bhubaneswar,Electronics,Laptop,Laptop - Model 174,1,36177,13,UPI,249,19130.07,31473.99,12094.920000000002
538,2022/01/03,5329,Rohan Gupta,East,Patna,Home,Decor,Decor - Model 917,2,11694,10,UPI,377,7406.18,21049.2,5859.84
539,2023/07/07,6023,Priya Verma,West,Pune,Beauty,Fragrance,Fragrance - Model 974,5,2549,5,UPI,195,1952.43,12107.75,2150.6000000000004
540,2022/11/08,2946,Aditya Singh,North,Jaipur,Beauty,Fragrance,Fragrance - Model 654,4,610,16,Credit Card,261,465.33,2049.6,-72.72000000000003
541,2023/12/22,6614,Ananya Patel,East,Kolkata,Clothing,Jeans,Jeans - Model 586,4,2168,15,COD,292,1667.15,7371.2,410.59999999999945
542,2022/06/10,2179,Karan Nair,West,Pune,Clothing,Jeans,Jeans - Model 954,4,2391,5,Credit Card,190,1969.23,9085.8,1018.8799999999992
543,2023/10/31,2022,Vivaan Gupta,South,Coimbatore,Home,Decor,Decor - Model 805,1,17017,8,Debit Card,134,9201.91,15655.640000000001,6319.730000000001
544,2023/04/11,2736,Ananya Verma,East,Patna,Clothing,Jacket,Jacket - Model 478,3,4219,30,Credit Card,66,3536.33,8859.9,-1815.0900000000001
545,2023/08/06,5375,Karan Singh,North,Jaipur,Beauty,Skincare,Skincare - Model 969,2,4545,27,UPI,254,2317.12,6635.7,1747.46
546,2022/02/25,4858,Ananya Reddy,East,Kolkata,Sports,Shoes,Shoes - Model 400,4,24659,19,UPI,270,18332.7,79895.16,6294.360000000001
547,2023/02/27,6025,Sneha Sharma,North,Chandigarh,Home,Decor,Decor - Model 276,3,10552,0,COD,412,5585.75,31656.0,14486.75
548,2022/07/30,9431,Neha Sharma,West,Mumbai,Electronics,Mobile,Mobile - Model 939,2,75438,0,COD,496,66139.41,150876.0,18101.179999999993
549,2022/05/12,7541,Neha Singh,South,Kochi,Beauty,Haircare,Haircare - Model 142,3,1063,7,UPI,490,737.71,2965.77,262.6399999999999
550,2023/08/06,5499,Rohan Patel,North,Delhi,Electronics,Mobile,Mobile - Model 146,3,9166,24,Credit Card,327,5191.61,20898.48,4996.6500000000015
551,2022/06/26,1319,Aditya Verma,South,Coimbatore,Clothing,Shirt,Shirt - Model 329,2,1573,13,Debit Card,439,1252.06,2737.02,-206.0999999999999
552,2023/01/27,6386,Ishita Mehta,West,Surat,Home,Furniture,Furniture - Model 823,5,2447,11,UPI,56,1623.14,10889.15,2717.449999999999
553,2023/05/06,5658,Vivaan Singh,South,Chennai,Electronics,Headphones,Headphones - Model 194,4,57219,23,COD,376,34923.64,176234.52,36163.95999999999
554,2023/01/28,5925,Sneha Kapoor,North,Delhi,Clothing,Shirt,Shirt - Model 597,5,1718,26,Debit Card,357,1082.88,6356.6,585.1999999999998
555,2023/05/30,4770,Rohan Reddy,South,Bangalore,Sports,Fitness Equipment,Fitness Equipment - Model 943,3,5693,6,Credit Card,366,4365.64,16054.259999999998,2591.3399999999965
556,2023/05/30,2893,Aditya Singh,West,Surat,Home,Furniture,Furniture - Model 209,5,19899,21,UPI,395,10916.45,78601.05,23623.800000000003
557,2022/08/26,4024,Aarav Sharma,South,Hyderabad,Clothing,Jeans,Jeans - Model 881,3,1294,4,Debit Card,148,1024.76,3726.72,504.44000000000005
558,2022/05/06,1586,Neha Singh,West,Surat,Beauty,Fragrance,Fragrance - Model 644,2,2659,25,Debit Card,414,2012.8,3988.5,-451.0999999999999
559,2022/03/21,6823,Aditya Kapoor,South,Coimbatore,Electronics,Smartwatch,Smartwatch - Model 544,3,78385,7,UPI,96,63489.88,218694.15,28128.51000000001
560,2023/08/06,8330,Aditya Singh,South,Hyderabad,Clothing,Shirt,Shirt - Model 547,4,2807,7,Debit Card,247,2488.87,10442.039999999999,239.5599999999995
561,2023/02/11,8523,Aarav Sharma,East,Kolkata,Electronics,Laptop,Laptop - Model 714,4,8474,19,Credit Card,50,6422.74,27455.760000000002,1714.800000000003
562,2022/09/26,6513,Aditya Mehta,East,Guwahati,Sports,Fitness Equipment,Fitness Equipment - Model 224,1,9565,8,COD,437,5317.43,8799.800000000001,3045.370000000001
563,2022/07/15,7688,Vivaan Singh,East,Ranchi,Clothing,Jeans,Jeans - Model 177,2,767,23,UPI,60,457.68,1181.18,205.82000000000005
564,2022/02/05,5833,Ishita Reddy,East,Patna,Home,Bedding,Bedding - Model 136,2,10445,27,Debit Card,82,8758.33,15249.699999999999,-2348.960000000001
565,2022/03/07,2151,Priya Gupta,West,Mumbai,Home,Bedding,Bedding - Model 267,1,11226,20,Debit Card,60,8049.71,8980.800000000001,871.090000000001
566,2023/06/10,2634,Sneha Verma,South,Bangalore,Sports,Shoes,Shoes - Model 484,1,15147,14,UPI,172,10122.62,13026.42,2731.7999999999993
567,2022/02/11,1018,Priya Iyer,East,Patna,Sports,Cricket Gear,Cricket Gear - Model 773,4,3644,26,COD,62,2649.92,10786.24,124.55999999999949
568,2022/05/07,8004,Karan Gupta,West,Ahmedabad,Electronics,Headphones,Headphones - Model 759,3,42198,8,Credit Card,363,33524.51,116466.48000000001,15529.950000000012
569,2023/03/17,6597,Rohan Mehta,South,Coimbatore,Clothing,Jacket,Jacket - Model 956,5,4579,13,UPI,436,2923.99,19918.65,4862.700000000003
570,2023/03/08,5748,Aarav Mehta,South,Coimbatore,Clothing,Jacket,Jacket - Model 997,2,2593,4,Credit Card,312,1577.6,4978.5599999999995,1511.3599999999997
571,2022/02/06,1613,Aditya Kapoor,East,Patna,Beauty,Makeup,Makeup - Model 870,3,950,24,Debit Card,111,665.62,2166.0,58.13999999999987
572,2022/10/17,6753,Vivaan Singh,West,Mumbai,Electronics,Smartwatch,Smartwatch - Model 955,5,44438,13,COD,475,24316.4,193305.3,71248.29999999999
573,2023/01/12,5029,Ishita Sharma,East,Bhubaneswar,Clothing,Shirt,Shirt - Model 842,2,697,0,UPI,398,372.52,1394.0,250.96000000000004
574,2022/07/09,2439,Ananya Mehta,North,Lucknow,Beauty,Fragrance,Fragrance - Model 321,4,4760,0,Credit Card,238,3146.49,19040.0,6216.040000000001
575,2023/10/11,6521,Ananya Nair,East,Kolkata,Home,Furniture,Furniture - Model 459,1,11118,27,Debit Card,340,9212.94,8116.139999999999,-1436.800000000001
576,2023/02/05,6219,Vivaan Singh,South,Coimbatore,Home,Furniture,Furniture - Model 109,5,13654,30,Debit Card,305,9500.57,47789.0,-18.849999999998545
577,2023/04/27,7879,Aarav Kapoor,South,Bangalore,Beauty,Skincare,Skincare - Model 775,5,3222,0,Credit Card,412,2270.55,16110.0,4345.25
578,2023/08/09,7414,Karan Mehta,East,Kolkata,Home,Kitchenware,Kitchenware - Model 895,3,6302,8,Debit Card,447,3405.45,17393.52,6730.170000000002
579,2023/01/24,8975,Aditya Mehta,North,Lucknow,Home,Furniture,Furniture - Model 585,3,4707,11,COD,93,2838.56,12567.69,3959.01
580,2023/10/10,3004,Aarav Gupta,North,Lucknow,Beauty,Skincare,Skincare - Model 155,1,2490,4,Debit Card,134,1882.67,2390.4,373.73
581,2023/05/13,8221,Karan Patel,South,Chennai,Electronics,Headphones,Headphones - Model 882,3,21230,26,Credit Card,281,16989.45,47130.6,-4118.750000000007
582,2023/03/05,8983,Vivaan Verma,South,Coimbatore,Electronics,Headphones,Headphones - Model 936,5,38137,7,COD,480,31664.73,177337.05,18533.399999999994
583,2023/01/19,7909,Sneha Reddy,East,Guwahati,Clothing,Shirt,Shirt - Model 446,3,1353,17,Debit Card,243,993.69,3368.97,144.89999999999964
584,2022/04/25,8480,Neha Kapoor,North,Chandigarh,Clothing,Shirt,Shirt - Model 797,2,1653,13,COD,66,1210.11,2876.22,390.0
585,2023/12/23,5874,Priya Kapoor,West,Jaipur,Clothing,Kurti,Kurti - Model 846,5,581,17,Debit Card,298,372.03,2411.15,253.00000000000023
586,2023/01/24,2709,Rohan Verma,East,Guwahati,Electronics,Mobile,Mobile - Model 517,1,23178,28,COD,75,14484.46,16688.16,2128.7000000000007
587,2022/09/22,6179,Karan Singh,West,Jaipur,Beauty,Fragrance,Fragrance - Model 813,2,498,19,COD,232,413.9,806.7600000000001,-253.03999999999985
588,2023/06/07,3953,Ishita Singh,East,Ranchi,Sports,Cycling,Cycling - Model 457,2,24928,17,Debit Card,464,13500.75,41380.479999999996,13914.979999999996
589,2022/06/26,5520,Neha Mehta,West,Pune,Clothing,Jeans,Jeans - Model 504,4,886,18,UPI,439,691.63,2906.0800000000004,-299.4399999999996
590,2022/07/28,7172,Sneha Nair,South,Hyderabad,Beauty,Skincare,Skincare - Model 260,5,4323,27,COD,172,3798.17,15778.949999999999,-3383.8999999999996
591,2023/10/17,5560,Priya Verma,North,Delhi,Beauty,Skincare,Skincare - Model 973,3,4172,2,COD,167,3398.52,12265.68,1903.1200000000008
592,2023/08/29,6456,Karan Nair,North,Chandigarh,Beauty,Skincare,Skincare - Model 657,4,1821,4,COD,249,1126.57,6992.639999999999,2237.3599999999997
593,2023/01/30,8124,Aditya Verma,East,Ranchi,Beauty,Makeup,Makeup - Model 158,4,4301,19,COD,318,3613.0,13935.240000000002,-834.7599999999984
594,2023/10/25,3048,Rohan Singh,North,Chandigarh,Home,Furniture,Furniture - Model 877,3,11260,30,COD,258,9473.66,23646.0,-5032.98
595,2022/11/01,7005,Ishita Mehta,South,Chennai,Beauty,Haircare,Haircare - Model 218,1,2338,0,COD,52,1633.53,2338.0,652.47
596,2023/11/02,6270,Vivaan Kapoor,West,Ahmedabad,Home,Furniture,Furniture - Model 116,1,5175,1,Credit Card,131,3417.93,5123.25,1574.3200000000002
597,2022/11/12,3292,Ananya Mehta,South,Bangalore,Electronics,Mobile,Mobile - Model 415,2,54949,3,COD,316,44489.11,106601.06,17306.839999999997
598,2022/05/13,1216,Ishita Verma,North,Jaipur,Beauty,Makeup,Makeup - Model 865,5,3868,23,COD,168,2496.63,14891.800000000001,2240.6499999999996
599,2023/06/05,1696,Karan Iyer,West,Surat,Beauty,Haircare,Haircare - Model 351,2,958,25,Credit Card,476,751.45,1437.0,-541.9000000000001
600,2023/04/01,3979,Aditya Patel,North,Chandigarh,Sports,Fitness Equipment,Fitness Equipment - Model 649,5,5703,29,COD,97,4946.5,20245.649999999998,-4583.850000000002
601,2022/01/30,3315,Aarav Gupta,South,Hyderabad,Home,Decor,Decor - Model 621,4,14512,16,UPI,294,13052.93,48760.32,-3745.4000000000015
602,2023/10/28,8260,Sneha Sharma,East,Kolkata,Sports,Cycling,Cycling - Model 143,1,12803,3,Credit Card,464,10274.81,12418.91,1680.1000000000004
603,2023/02/03,1083,Vivaan Verma,West,Surat,Clothing,Shirt,Shirt - Model 288,4,3122,23,Debit Card,353,2101.55,9615.76,856.5599999999995
604,2023/11/02,9571,Rohan Gupta,South,Chennai,Home,Bedding,Bedding - Model 231,4,1300,22,Credit Card,301,1006.98,4056.0,-272.9200000000001
605,2023/09/24,5823,Vivaan Mehta,South,Kochi,Sports,Fitness Equipment,Fitness Equipment - Model 635,5,23227,18,Credit Card,408,14433.21,95230.70000000001,22656.650000000023
606,2022/12/07,2817,Sneha Patel,South,Chennai,Electronics,Laptop,Laptop - Model 139,5,27107,10,COD,379,18120.02,121981.5,31002.399999999994
607,2022/01/19,4725,Sneha Kapoor,West,Jaipur,Clothing,Kurti,Kurti - Model 396,3,4154,4,UPI,329,2793.43,11963.52,3254.2300000000014
608,2023/02/08,2458,Ananya Gupta,South,Hyderabad,Electronics,Laptop,Laptop - Model 214,4,66498,17,Debit Card,318,54489.96,220773.36,2495.5199999999895
609,2023/05/26,8992,Sneha Singh,West,Pune,Clothing,Jacket,Jacket - Model 231,4,1921,3,Debit Card,115,1653.75,7453.48,723.4799999999996
610,2022/06/09,3656,Karan Iyer,North,Lucknow,Electronics,Mobile,Mobile - Model 655,2,56322,1,Debit Card,489,41984.49,111517.56,27059.58
611,2023/10/31,4573,Vivaan Singh,West,Pune,Electronics,Headphones,Headphones - Model 918,3,9681,16,UPI,352,8086.24,24396.12,-214.60000000000218
612,2022/07/02,6571,Karan Patel,South,Hyderabad,Beauty,Skincare,Skincare - Model 940,5,754,26,UPI,56,524.17,2789.8,112.95000000000027
613,2023/08/29,3269,Rohan Sharma,North,Jaipur,Sports,Fitness Equipment,Fitness Equipment - Model 964,2,13837,2,Credit Card,83,10438.36,27120.52,6160.799999999999
614,2022/11/27,4924,Karan Iyer,South,Bangalore,Clothing,Jacket,Jacket - Model 882,1,4969,26,COD,434,2642.76,3677.06,600.2999999999997
615,2022/03/15,5485,Ananya Reddy,North,Jaipur,Beauty,Makeup,Makeup - Model 341,4,343,21,Debit Card,455,217.57,1083.88,-241.39999999999986
616,2023/08/28,9423,Aditya Verma,West,Mumbai,Home,Kitchenware,Kitchenware - Model 349,1,18763,28,COD,111,14738.26,13509.359999999999,-1339.9000000000015
617,2023/06/17,4675,Sneha Gupta,East,Kolkata,Clothing,Jacket,Jacket - Model 211,1,3532,25,COD,466,2386.42,2649.0,-203.42000000000007
618,2022/07/24,1415,Neha Kapoor,North,Lucknow,Home,Decor,Decor - Model 983,2,9197,10,COD,462,6481.56,16554.600000000002,3129.4800000000014
619,2023/08/08,4934,Priya Singh,West,Surat,Electronics,Headphones,Headphones - Model 660,3,31039,20,Credit Card,73,21721.68,74493.6,9255.560000000005
620,2023/12/01,5617,Rohan Verma,West,Jaipur,Electronics,Headphones,Headphones - Model 709,3,33279,23,Debit Card,383,28812.15,76874.49,-9944.960000000006
621,2022/12/20,6465,Sneha Sharma,East,Bhubaneswar,Home,Decor,Decor - Model 835,3,3255,1,UPI,56,1704.04,9667.35,4499.2300000000005
622,2022/07/23,3391,Aarav Mehta,South,Chennai,Electronics,Mobile,Mobile - Model 528,2,51578,25,UPI,193,28098.92,77367.0,20976.160000000003
623,2023/01/09,5174,Sneha Verma,South,Bangalore,Sports,Cycling,Cycling - Model 592,1,10142,0,UPI,368,5301.76,10142.0,4472.24
624,2022/02/17,4028,Priya Sharma,North,Amritsar,Home,Kitchenware,Kitchenware - Model 957,3,3034,12,Credit Card,313,2515.58,8009.76,150.02000000000044
625,2022/09/17,9112,Vivaan Iyer,South,Kochi,Electronics,Headphones,Headphones - Model 323,1,74448,12,Debit Card,215,54086.39,65514.24,11212.849999999999
626,2023/04/17,2261,Neha Iyer,East,Patna,Clothing,Jacket,Jacket - Model 949,2,3503,8,UPI,269,2558.73,6445.52,1059.0600000000004
627,2023/12/05,8537,Neha Singh,West,Jaipur,Home,Decor,Decor - Model 321,1,19740,24,COD,372,13791.98,15002.4,838.4200000000001
628,2022/09/21,6933,Neha Reddy,North,Chandigarh,Beauty,Fragrance,Fragrance - Model 752,3,1656,3,COD,247,916.2,4818.96,1823.3599999999997
629,2023/04/03,1908,Ananya Gupta,North,Jaipur,Home,Kitchenware,Kitchenware - Model 780,1,2331,3,UPI,489,1548.21,2261.07,223.86000000000013
630,2023/06/26,6956,Karan Iyer,East,Patna,Sports,Cricket Gear,Cricket Gear - Model 671,1,22877,4,UPI,218,15957.07,21961.92,5786.8499999999985
631,2022/07/25,9138,Vivaan Mehta,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 813,2,11166,26,Credit Card,342,9516.16,16525.68,-2848.6399999999994
632,2022/02/21,8349,Priya Reddy,South,Bangalore,Beauty,Makeup,Makeup - Model 985,1,3690,24,COD,99,2743.02,2804.4,-37.61999999999989
633,2022/11/16,6239,Aditya Reddy,West,Mumbai,Electronics,Laptop,Laptop - Model 992,4,61816,25,UPI,52,34263.02,185448.0,48343.92000000001
634,2023/09/16,3295,Aditya Sharma,North,Chandigarh,Electronics,Headphones,Headphones - Model 176,5,58414,8,COD,360,48080.11,268704.4,27943.850000000035
635,2022/10/30,1336,Neha Iyer,East,Bhubaneswar,Electronics,Headphones,Headphones - Model 430,2,75718,2,Debit Card,251,60590.05,148407.28,26976.179999999993
636,2023/03/25,6169,Ananya Kapoor,West,Ahmedabad,Clothing,Shirt,Shirt - Model 531,4,4623,4,Debit Card,241,2975.41,17752.32,5609.68
637,2023/04/06,7895,Vivaan Iyer,West,Mumbai,Home,Kitchenware,Kitchenware - Model 928,2,11252,23,COD,330,6847.33,17328.08,3303.420000000002
638,2022/06/13,2494,Ishita Nair,East,Bhubaneswar,Sports,Cricket Gear,Cricket Gear - Model 622,5,7493,13,Debit Card,63,5904.92,32594.55,3006.9500000000007
639,2023/12/14,9722,Sneha Kapoor,West,Mumbai,Clothing,Kurti,Kurti - Model 106,4,2533,5,Credit Card,260,1625.03,9625.4,2865.2799999999997
640,2023/05/19,8940,Neha Gupta,West,Surat,Electronics,Laptop,Laptop - Model 655,2,11466,24,Credit Card,85,6332.44,17428.32,4678.4400000000005
641,2022/06/19,3083,Priya Patel,North,Delhi,Sports,Cycling,Cycling - Model 919,3,5910,0,Credit Card,472,3021.4,17730.0,8193.8
642,2022/02/12,1996,Aditya Nair,North,Jaipur,Sports,Cricket Gear,Cricket Gear - Model 570,3,14349,8,UPI,352,8250.33,39603.240000000005,14500.250000000007
643,2023/06/21,8366,Aditya Kapoor,East,Bhubaneswar,Sports,Cricket Gear,Cricket Gear - Model 237,5,3135,27,Debit Card,352,2333.96,11442.75,-579.0499999999993
644,2022/11/25,9717,Vivaan Kapoor,East,Bhubaneswar,Beauty,Makeup,Makeup - Model 256,4,1834,26,Credit Card,270,1230.33,5428.64,237.32000000000062
645,2022/02/10,3626,Karan Nair,South,Bangalore,Home,Bedding,Bedding - Model 590,2,9352,0,COD,380,7884.33,18704.0,2555.34
646,2023/06/03,1008,Rohan Singh,South,Hyderabad,Home,Kitchenware,Kitchenware - Model 129,2,4567,19,UPI,236,4061.07,7398.540000000001,-959.5999999999995
647,2022/10/14,5354,Aarav Kapoor,West,Ahmedabad,Home,Bedding,Bedding - Model 595,5,14718,3,Credit Card,263,8626.22,71382.3,27988.200000000004
648,2022/06/14,7859,Priya Verma,East,Ranchi,Home,Kitchenware,Kitchenware - Model 193,5,17197,28,COD,63,15311.78,61909.2,-14712.700000000012
649,2023/06/19,7330,Vivaan Sharma,East,Bhubaneswar,Home,Furniture,Furniture - Model 176,3,12927,6,Credit Card,422,10959.03,36454.14,3155.0499999999956
650,2023/03/07,6903,Sneha Iyer,North,Lucknow,Sports,Fitness Equipment,Fitness Equipment - Model 167,1,2836,7,Credit Card,234,1777.27,2637.48,626.21
651,2022/01/16,4194,Vivaan Patel,East,Kolkata,Beauty,Haircare,Haircare - Model 512,1,1016,23,UPI,64,696.47,782.32,21.850000000000023
652,2023/03/25,6310,Rohan Mehta,West,Pune,Beauty,Skincare,Skincare - Model 265,1,1661,12,UPI,471,1111.24,1461.68,-120.55999999999995
653,2022/06/27,6444,Vivaan Mehta,South,Coimbatore,Clothing,Shirt,Shirt - Model 290,3,1874,12,COD,106,1493.57,4947.36,360.64999999999964
654,2022/08/24,7697,Aditya Nair,West,Ahmedabad,Beauty,Makeup,Makeup - Model 739,2,4639,4,Credit Card,253,3364.3,8906.88,1925.2799999999988
655,2023/07/11,6075,Karan Verma,South,Coimbatore,Beauty,Haircare,Haircare - Model 912,2,4890,2,Credit Card,62,4277.61,9584.4,967.1800000000003
656,2023/08/17,9893,Ishita Verma,North,Jaipur,Electronics,Mobile,Mobile - Model 743,1,22553,28,UPI,333,11929.88,16238.16,3975.2800000000007
657,2023/04/08,3514,Neha Singh,West,Pune,Clothing,Jeans,Jeans - Model 828,4,4848,16,Credit Card,298,3808.11,16289.279999999999,758.8399999999983
658,2022/08/08,4264,Sneha Nair,West,Ahmedabad,Beauty,Fragrance,Fragrance - Model 313,5,668,7,UPI,187,574.52,3106.2,46.59999999999991
659,2022/08/23,4981,Aarav Kapoor,West,Ahmedabad,Clothing,Jacket,Jacket - Model 383,3,4659,25,Debit Card,71,3333.98,10482.75,409.8099999999995
660,2022/06/05,8356,Ananya Mehta,West,Ahmedabad,Clothing,Jacket,Jacket - Model 786,4,3444,3,COD,449,2814.11,13362.72,1657.2799999999988
661,2023/01/03,9888,Rohan Mehta,North,Lucknow,Beauty,Makeup,Makeup - Model 158,3,4346,9,COD,470,3067.09,11864.58,2193.3099999999995
662,2022/08/01,8344,Aditya Reddy,South,Hyderabad,Home,Kitchenware,Kitchenware - Model 263,1,12282,22,Debit Card,246,6354.23,9579.960000000001,2979.7300000000014
663,2022/01/04,9195,Vivaan Gupta,East,Ranchi,Electronics,Smartwatch,Smartwatch - Model 888,5,76797,24,COD,354,40859.18,291828.6,87178.69999999998
664,2023/01/10,9622,Aarav Verma,East,Bhubaneswar,Sports,Fitness Equipment,Fitness Equipment - Model 853,4,4239,7,UPI,192,3681.09,15769.079999999998,852.7199999999975
665,2023/11/01,9638,Sneha Sharma,East,Patna,Home,Bedding,Bedding - Model 687,1,11588,8,COD,80,6626.15,10660.960000000001,3954.8100000000013
666,2022/05/30,7151,Sneha Patel,South,Kochi,Home,Furniture,Furniture - Model 407,5,19682,10,Credit Card,106,12396.4,88569.0,26481.0
667,2022/07/30,2509,Aarav Nair,North,Jaipur,Clothing,Jeans,Jeans - Model 203,5,4453,0,UPI,274,2646.73,22265.0,8757.35
668,2022/04/23,7096,Karan Reddy,North,Chandigarh,Electronics,Smartwatch,Smartwatch - Model 651,5,39103,1,Debit Card,72,25343.47,193559.85,66770.5
669,2023/10/24,5829,Neha Reddy,South,Coimbatore,Home,Decor,Decor - Model 180,3,6428,28,UPI,159,3934.84,13884.48,1920.9599999999991
670,2023/05/21,6575,Vivaan Patel,North,Chandigarh,Beauty,Haircare,Haircare - Model 926,3,1997,10,UPI,273,1326.62,5391.900000000001,1139.0400000000009
671,2022/12/06,8418,Vivaan Gupta,West,Pune,Home,Furniture,Furniture - Model 423,4,9935,7,COD,459,8779.82,36958.2,1379.9199999999983
672,2023/03/27,9503,Sneha Kapoor,South,Coimbatore,Beauty,Makeup,Makeup - Model 670,3,3487,18,UPI,417,1935.79,8578.02,2353.6500000000005
673,2023/10/10,1635,Ishita Iyer,North,Lucknow,Home,Furniture,Furniture - Model 515,2,6776,5,UPI,272,5757.69,12874.4,1087.0200000000004
674,2023/08/05,7726,Rohan Iyer,South,Kochi,Clothing,Jeans,Jeans - Model 224,5,1635,23,UPI,494,1419.48,6294.75,-1296.6499999999996
675,2022/08/21,4398,Ananya Nair,East,Ranchi,Clothing,Shirt,Shirt - Model 234,3,2150,4,Debit Card,426,1350.64,6192.0,1714.08
676,2023/09/19,4092,Vivaan Mehta,South,Coimbatore,Sports,Cricket Gear,Cricket Gear - Model 137,5,2394,19,COD,467,1374.77,9695.7,2354.8500000000004
677,2023/12/12,4454,Vivaan Sharma,West,Pune,Electronics,Mobile,Mobile - Model 656,5,44070,25,COD,382,23316.12,165262.5,48299.90000000001
678,2022/10/23,8812,Karan Gupta,North,Amritsar,Sports,Cricket Gear,Cricket Gear - Model 774,2,9633,27,Debit Card,202,6622.49,14064.18,617.2000000000007
679,2023/11/07,6113,Ananya Nair,South,Chennai,Sports,Cycling,Cycling - Model 764,2,868,21,Debit Card,183,750.91,1371.44,-313.3799999999999
680,2022/07/27,3107,Priya Patel,North,Delhi,Home,Kitchenware,Kitchenware - Model 145,2,16409,17,COD,256,13367.6,27238.94,247.73999999999796
681,2022/12/26,9198,Sneha Verma,West,Pune,Clothing,Jeans,Jeans - Model 874,1,2191,19,UPI,333,1884.18,1774.71,-442.47
682,2023/08/30,4277,Aditya Patel,South,Coimbatore,Clothing,Shirt,Shirt - Model 668,5,2387,28,Debit Card,279,1634.73,8593.199999999999,140.54999999999927
